time,row,col,demand
545,3,0,0
617,0,2,18
179,1,6,12
396,6,5,0
117,6,6,10
16,7,5,24
680,1,5,0
140,5,5,98
5,2,5,0
650,1,3,122
713,3,6,22
484,6,2,14
688,7,1,0
423,2,1,0
632,1,1,0
171,3,2,0
682,3,3,12
386,2,2,48
177,2,6,12
444,0,0,0
36,2,5,178
728,1,4,141
285,3,7,29
313,2,6,212
672,4,7,148
329,2,1,10
268,1,6,14
17,6,2,0
509,7,6,15
374,5,7,120
25,2,5,14
244,4,7,14
713,1,1,0
246,7,4,0
313,1,1,0
412,0,4,43
334,4,5,180
267,0,1,5
90,6,1,0
720,2,6,472
615,7,3,0
580,3,3,27
717,7,2,0
390,0,7,11
146,1,6,7
369,2,0,0
124,7,4,0
529,5,5,25
47,6,6,18
316,4,5,46
242,0,4,22
337,2,7,54
412,5,6,55
339,5,6,10
303,3,4,79
234,2,0,8
78,2,4,0
667,6,1,12
462,6,2,0
473,5,0,0
243,6,1,0
307,3,3,79
271,2,2,0
317,2,4,16
315,3,7,10
245,2,5,5
253,5,0,0
511,2,1,0
680,2,0,0
549,2,6,574
26,5,4,0
52,1,3,0
566,0,1,0
230,6,0,0
575,4,1,10
274,4,3,56
494,2,7,86
380,5,2,0
436,3,0,0
14,5,3,0
291,3,3,0
707,0,0,35
625,0,3,146
464,2,7,0
686,3,6,0
695,5,1,0
144,4,2,4
642,6,5,30
96,0,2,17
98,1,1,0
523,3,2,0
555,1,6,135
86,0,1,22
456,1,1,21
267,4,7,29
691,4,4,0
172,7,1,0
508,6,6,0
40,5,7,138
677,2,5,54
115,4,7,20
529,2,0,0
497,0,5,123
97,0,3,10
672,1,6,897
67,5,3,12
648,5,7,141
473,0,4,77
221,0,0,0
0,7,2,0
61,0,7,177
97,1,1,0
657,2,3,20
696,2,0,22
512,0,0,15
328,7,4,0
367,4,0,0
273,5,1,0
259,7,1,0
259,5,4,17
177,0,6,0
60,7,0,0
3,3,7,5
467,3,0,0
404,6,3,48
641,5,1,0
57,4,6,66
447,6,0,0
203,7,4,12
499,1,3,81
86,1,0,0
481,3,0,0
118,7,3,6
432,3,2,124
641,1,1,0
494,1,5,209
263,1,0,0
630,0,0,11
485,7,2,0
361,5,3,0
41,2,4,75
682,3,2,0
665,7,1,0
632,2,4,0
224,2,1,0
281,5,6,18
82,4,0,0
169,2,0,0
575,4,0,0
580,1,3,105
228,6,5,8
0,4,6,0
82,5,5,184
728,1,5,1806
187,3,7,53
530,7,6,9
521,3,4,137
562,2,2,0
78,4,0,0
705,4,2,0
200,6,2,0
118,7,2,0
650,7,6,12
12,4,2,0
359,5,1,0
390,2,1,0
702,3,4,169
180,1,7,7
531,1,4,49
64,0,4,207
586,3,1,0
65,6,4,19
89,4,2,0
440,3,6,58
263,6,7,14
131,0,6,80
131,0,5,94
397,2,2,78
587,0,4,10
724,3,6,2618
596,7,1,0
60,5,5,96
203,4,0,0
373,6,0,0
642,6,7,19
726,6,5,281
105,7,5,10
678,2,2,12
140,3,4,66
458,1,7,90
586,0,2,0
326,0,2,16
572,3,3,177
407,4,2,0
18,3,6,974
246,7,3,0
152,2,0,23
657,6,1,0
479,6,3,8
497,6,6,8
76,2,2,10
350,1,0,0
705,7,3,0
355,2,3,64
353,5,6,37
644,1,5,78
77,4,2,4
348,3,2,6
237,4,7,21
437,0,5,45
58,0,4,301
262,3,5,89
515,3,0,0
132,6,0,0
580,7,5,17
683,3,1,33
289,5,6,0
644,6,6,11
587,2,0,0
530,6,1,0
198,3,6,0
44,3,5,992
12,1,5,276
647,3,1,11
183,0,6,24
572,1,6,252
74,3,4,10
295,3,0,0
292,4,6,92
631,0,4,30
613,0,0,0
711,1,2,0
19,7,3,0
56,3,1,3
615,2,1,0
81,5,2,0
222,5,1,0
108,6,7,4
159,6,7,18
42,1,5,1084
189,2,5,24
538,6,1,0
54,0,4,0
290,1,0,0
340,1,6,44
118,4,0,4
435,6,6,8
181,5,1,0
186,2,5,12
140,2,0,0
716,5,7,35
469,3,0,0
673,5,6,119
604,2,7,128
553,4,4,84
628,1,4,60
726,1,5,1606
357,4,0,17
154,6,2,0
287,4,3,154
635,2,5,0
408,5,3,0
44,2,0,3
178,7,1,0
386,2,5,156
156,1,6,124
651,2,6,39
495,5,2,8
494,3,2,45
487,0,4,8
641,2,7,49
385,1,5,131
6,2,4,0
139,7,2,0
227,1,4,5
661,1,5,325
107,7,7,0
174,4,3,7
411,6,2,7
424,0,4,94
419,1,0,0
626,6,3,0
202,0,1,0
45,1,5,290
210,5,4,28
368,2,1,0
321,4,0,0
452,5,7,20
255,7,7,22
106,4,5,13
530,1,5,190
248,4,2,0
411,2,1,12
436,7,1,0
68,0,5,1035
77,2,1,0
460,2,2,56
618,0,0,0
211,1,5,182
517,1,7,167
297,6,1,0
39,5,2,3
213,6,4,28
276,7,5,0
102,4,4,0
161,0,2,37
496,7,5,14
62,2,1,3
728,2,3,744
645,6,1,0
676,5,2,0
582,2,1,0
257,3,5,94
571,5,0,0
504,6,0,0
266,0,0,5
728,0,4,354
299,5,0,0
134,1,6,122
192,1,3,73
302,0,5,40
319,6,7,0
658,6,4,12
716,6,1,0
320,6,4,0
167,4,6,307
483,4,0,0
719,6,7,35
237,0,5,21
117,3,0,0
452,2,6,40
52,0,2,0
474,3,0,0
106,6,5,10
7,3,6,14
438,5,0,0
508,6,0,0
701,5,0,0
218,1,2,16
198,1,2,0
38,6,6,37
594,2,1,0
345,2,0,0
387,3,1,0
56,0,3,111
628,3,3,30
448,0,2,8
361,1,6,886
597,2,4,61
686,1,6,0
19,1,7,311
333,7,0,0
552,4,1,26
192,3,5,25
197,2,2,12
159,1,7,84
417,3,4,0
84,5,5,442
202,6,7,5
208,7,0,0
361,1,5,148
593,5,4,17
412,0,6,63
198,1,0,0
390,4,5,11
716,0,7,190
213,5,6,448
37,6,0,0
571,0,6,194
483,1,0,8
534,0,4,9
186,7,0,0
635,1,6,19
660,4,2,0
329,3,0,0
185,3,1,4
61,3,1,0
156,7,5,11
190,2,1,0
643,3,0,0
28,0,2,9
439,5,6,13
555,7,1,0
687,6,4,0
140,1,2,13
379,3,6,114
362,1,3,35
587,7,3,0
719,0,3,350
731,2,5,250
258,1,2,17
613,1,1,0
37,4,2,0
9,2,1,0
3,4,5,0
403,0,1,0
394,5,7,0
44,4,6,717
142,7,5,0
495,5,4,8
158,2,3,84
574,3,2,32
584,1,5,0
413,7,7,0
423,6,0,0
710,4,7,0
196,3,5,12
235,3,3,16
426,4,7,125
82,2,0,0
640,4,7,60
416,3,7,7
366,3,5,28
510,2,4,0
93,1,2,259
315,4,6,61
21,7,1,0
386,5,2,0
609,5,4,0
555,7,3,0
625,3,2,97
538,0,2,0
484,5,2,14
124,1,7,4
523,1,5,123
11,6,6,11
279,3,2,14
149,3,5,0
510,4,1,0
436,2,3,53
599,4,0,0
217,7,3,0
240,0,4,39
440,4,5,0
3,3,1,8
82,0,1,19
122,6,7,4
611,2,6,28
666,7,4,12
664,5,1,153
2,1,0,0
259,3,7,44
607,0,1,11
28,7,2,0
554,5,0,0
294,6,2,9
391,2,6,18
444,5,0,0
283,4,4,41
514,3,0,0
265,4,1,0
496,0,5,145
572,5,2,58
211,2,3,93
592,1,6,166
106,3,4,17
284,1,0,5
61,2,7,102
461,7,5,13
731,3,5,590
656,6,4,0
517,3,4,237
474,4,4,21
495,4,7,81
179,2,3,0
685,7,7,33
551,5,0,0
406,1,2,23
138,3,3,42
520,7,5,9
177,0,0,0
302,3,4,128
261,2,1,0
514,3,7,0
262,2,6,89
323,5,2,0
539,3,4,0
404,4,6,142
724,1,5,1017
16,5,1,5
211,4,6,408
88,4,0,0
71,5,7,6
266,2,5,56
498,7,6,22
372,4,2,0
0,3,3,8
170,2,2,0
21,1,3,38
203,3,6,48
480,2,7,86
204,2,1,0
299,1,1,0
56,4,1,3
414,5,5,7
562,5,7,16
618,3,1,28
688,6,4,0
225,7,5,0
109,1,1,4
390,1,0,0
576,0,5,450
576,1,7,176
571,4,5,242
440,1,7,0
250,4,3,5
574,7,1,0
493,5,3,14
360,7,7,68
588,4,2,0
687,2,5,0
280,6,4,14
398,1,5,179
600,3,0,0
162,6,3,11
150,0,7,4
56,2,5,60
285,3,2,0
185,0,1,7
726,3,7,1194
553,1,4,74
359,3,5,574
556,3,5,194
50,1,0,0
112,7,3,0
450,7,3,0
29,7,7,0
210,1,6,121
455,2,5,45
347,0,1,0
479,6,5,27
237,6,3,13
195,0,7,33
91,3,3,38
546,6,4,0
118,6,2,4
413,0,0,0
334,0,2,42
88,1,1,0
237,5,3,8
501,1,1,8
487,7,3,8
263,1,7,36
313,2,0,0
529,4,3,55
35,5,7,75
272,2,2,5
93,3,1,12
324,4,6,0
341,7,2,0
97,4,2,0
49,1,4,9
378,4,4,22
335,4,1,6
693,7,0,0
478,0,4,125
517,1,6,38
251,3,7,17
560,0,3,10
649,3,3,172
621,4,4,103
534,5,0,0
554,7,4,0
64,7,1,0
524,1,7,161
573,0,1,10
536,1,0,0
6,1,6,0
57,1,2,250
652,4,7,12
114,2,0,0
341,3,2,10
173,0,5,4
284,0,7,32
266,5,4,9
484,7,1,0
462,1,3,56
439,2,6,25
703,7,6,22
703,1,3,112
680,3,0,0
284,6,4,0
569,1,7,135
430,6,3,39
576,1,1,10
95,1,4,4
36,5,4,9
94,2,3,75
244,5,7,17
466,1,4,13
502,7,6,95
173,3,2,15
298,3,0,0
470,0,0,13
306,3,3,79
510,4,4,23
346,0,6,0
127,2,2,0
408,6,2,0
240,4,4,31
209,3,1,0
344,6,1,0
676,5,1,21
184,1,5,19
729,0,1,0
150,0,4,0
168,6,6,7
393,1,0,0
150,6,7,0
42,6,5,18
397,3,4,112
607,7,0,0
555,3,0,0
177,4,6,4
532,0,7,40
12,0,5,331
139,5,0,0
344,3,4,0
454,1,3,111
256,5,3,5
280,1,1,0
717,5,4,13
258,3,7,9
556,7,7,10
188,2,7,27
132,4,6,87
548,2,0,0
177,6,7,0
108,6,1,4
656,7,6,0
532,3,1,0
165,0,6,2213
275,2,5,0
55,4,7,3
538,3,6,9
475,6,5,13
42,0,4,287
68,1,0,0
276,0,6,9
281,2,6,70
523,1,0,29
32,7,1,0
0,1,5,8
322,5,0,0
23,3,6,49
232,2,6,37
262,1,2,186
407,2,2,66
223,7,4,0
498,2,5,173
129,6,7,11
80,3,5,10
315,2,2,26
362,5,7,17
516,4,3,0
661,6,6,20
504,3,5,737
691,5,1,0
477,2,3,146
107,3,3,13
445,2,3,13
358,4,2,17
279,0,5,23
503,6,7,8
512,1,6,0
665,1,4,82
267,4,4,38
256,4,2,0
238,5,2,8
473,0,5,117
197,3,7,5
555,3,1,10
685,5,6,41
50,5,5,3
378,2,5,103
170,7,5,0
281,5,1,0
126,5,7,0
423,7,0,0
576,2,0,0
80,2,1,0
43,1,5,1347
728,0,0,59
310,7,4,6
675,3,6,395
36,2,0,0
284,0,3,18
68,4,3,169
392,4,2,0
423,2,3,94
178,0,5,4
53,7,5,0
648,1,1,12
137,5,2,4
431,3,5,219
212,7,7,0
372,0,1,0
697,7,2,0
63,2,4,286
117,3,5,56
673,2,6,428
731,5,4,118
23,1,2,19
551,2,3,89
693,5,3,21
250,4,2,5
203,0,5,8
147,6,0,0
14,7,1,0
573,4,3,100
646,0,2,78
354,2,3,146
465,4,2,0
560,1,6,10
133,0,7,94
418,4,0,0
316,1,4,16
583,4,2,0
677,7,2,0
652,5,6,12
669,1,4,165
542,3,5,129
127,5,3,4
428,3,7,55
629,0,3,86
615,4,3,18
653,6,7,39
662,6,1,0
402,0,7,101
102,2,2,0
626,3,2,0
538,6,3,0
294,6,1,9
297,7,7,0
284,1,2,5
483,7,6,0
706,6,0,0
189,2,2,12
100,1,4,0
730,6,1,0
610,6,6,0
76,1,5,0
280,7,5,0
364,4,2,0
152,4,2,0
21,6,7,8
426,3,4,70
727,0,4,635
519,1,7,190
547,5,3,9
665,7,5,39
153,3,5,124
190,0,2,43
78,4,6,0
510,2,5,9
462,5,0,0
717,1,4,35
633,6,0,0
206,6,0,0
322,6,6,6
581,7,7,0
19,3,6,865
587,1,2,0
363,4,7,22
344,6,2,0
260,2,3,39
369,0,5,7
680,3,5,12
30,7,3,0
114,2,3,37
705,3,2,0
118,5,2,0
717,3,5,324
599,1,7,149
243,2,1,5
453,1,4,13
288,6,1,25
663,7,0,0
223,5,6,0
144,0,3,37
290,7,0,0
8,6,5,22
645,7,6,30
633,5,7,0
207,0,1,0
720,3,7,73
671,7,1,0
364,6,0,0
707,4,2,13
517,4,0,0
207,1,5,169
223,0,7,0
648,4,4,82
155,0,3,215
162,2,3,59
470,6,0,0
131,1,2,153
450,0,2,20
707,3,0,0
524,2,6,372
335,5,6,350
333,6,4,380
361,4,1,0
541,6,0,0
1,6,4,0
271,6,3,0
510,5,2,9
678,7,2,0
6,4,1,0
670,4,3,223
718,4,0,0
79,7,1,0
261,6,4,14
340,1,4,33
57,0,1,94
29,6,0,0
649,7,4,90
410,1,0,12
547,2,0,0
660,4,4,90
622,1,0,0
513,1,5,0
653,1,5,63
398,0,3,53
21,4,1,8
647,0,4,127
449,0,3,53
550,7,1,0
530,6,3,49
351,2,4,129
249,2,7,0
438,2,3,20
316,0,0,0
431,0,6,262
165,2,0,0
69,0,2,39
225,1,5,0
363,7,5,0
229,7,5,0
126,2,6,4
578,1,6,186
195,2,4,16
726,1,3,930
198,5,2,0
467,2,0,0
460,7,2,0
666,4,7,337
515,7,2,0
721,2,2,82
326,0,5,139
211,7,0,0
79,4,7,0
464,3,3,8
392,3,1,0
166,0,6,2154
287,6,0,0
302,2,7,40
4,5,3,0
327,5,2,6
696,3,6,350
183,3,3,24
292,5,1,0
325,0,6,61
535,1,5,0
40,0,3,89
307,7,4,0
411,5,0,0
658,5,6,12
530,3,5,230
429,5,5,55
245,0,2,5
150,4,2,0
610,7,4,0
20,1,7,557
270,1,1,0
142,1,2,28
600,3,4,149
620,3,5,149
298,2,2,0
329,2,2,16
727,7,2,0
466,7,4,0
504,4,7,105
421,1,1,0
95,6,0,0
641,6,5,30
236,1,1,8
467,3,4,8
457,7,6,13
619,4,4,82
557,7,4,10
651,4,5,51
246,2,0,0
58,2,3,207
630,3,0,0
595,1,2,122
693,0,3,523
399,4,4,78
624,3,7,164
419,6,4,0
118,3,4,43
265,4,6,29
66,0,1,3
657,2,5,0
407,7,7,23
306,7,3,0
511,4,1,15
192,7,2,0
399,4,0,0
365,1,1,17
383,4,6,675
169,6,6,4
43,4,5,252
292,6,5,34
195,2,3,16
463,1,6,13
502,7,5,0
410,4,5,294
28,7,4,3
1,2,3,0
262,0,4,53
54,1,2,0
124,4,6,0
320,7,5,0
458,0,2,34
367,4,4,7
11,4,0,5
646,6,6,37
386,1,2,41
545,3,1,25
656,1,4,0
204,6,7,28
205,5,6,12
255,2,1,0
21,2,5,150
562,0,5,0
317,7,4,10
39,1,2,140
412,4,0,0
606,3,0,0
505,3,7,9
527,6,4,38
451,4,4,78
346,1,4,17
235,4,0,0
512,5,5,0
526,0,7,281
196,1,6,5
344,4,1,0
430,2,1,7
212,0,4,56
672,5,3,0
690,3,1,0
371,3,2,0
197,1,5,5
199,3,2,0
541,7,0,0
7,1,1,0
671,5,6,122
316,1,6,36
559,0,5,16
469,0,2,56
524,3,4,91
115,3,3,106
129,4,6,91
514,5,6,0
440,6,2,0
684,4,0,0
95,2,4,41
325,0,5,83
560,6,1,0
231,0,3,42
493,4,5,86
704,1,7,203
567,0,6,226
51,1,6,0
205,3,4,113
205,5,3,0
23,4,2,0
600,0,4,128
553,7,0,0
35,0,5,593
630,4,2,0
349,3,3,81
309,3,6,117
408,2,2,51
407,1,1,23
399,6,6,7
152,7,6,0
161,7,5,7
286,6,7,9
64,5,0,0
186,5,1,0
731,7,0,0
183,1,0,0
292,1,2,25
356,2,2,87
434,5,3,20
51,3,1,3
315,6,3,0
346,4,6,0
643,0,1,11
439,6,3,0
45,2,3,89
716,7,4,22
229,0,0,8
421,5,0,7
293,5,0,0
70,7,1,0
329,1,3,87
363,3,0,0
111,1,0,0
304,7,6,9
398,2,2,78
81,0,6,41
156,0,7,114
274,5,4,0
599,6,5,17
287,7,0,0
101,3,1,0
332,3,7,6
151,6,3,0
666,5,1,0
95,2,2,26
4,0,5,3
191,7,7,4
144,4,7,7
228,4,0,0
387,2,6,149
312,2,5,602
83,0,3,310
177,1,0,0
64,4,2,0
226,7,0,0
705,7,4,0
263,2,3,50
303,7,4,0
331,2,4,71
135,2,6,205
195,3,5,16
180,6,1,0
476,6,5,199
566,3,3,84
722,2,3,213
37,6,7,106
712,3,2,0
117,0,5,27
183,0,3,38
93,2,5,117
589,1,3,44
191,1,0,7
256,3,4,14
548,2,4,240
4,7,7,0
68,4,7,130
5,6,4,0
692,6,0,0
616,1,5,75
100,6,1,10
301,0,6,43
213,1,1,0
452,7,4,0
318,0,3,16
24,5,5,18
137,6,0,0
524,1,4,38
152,7,2,0
9,7,1,0
256,6,4,14
219,0,5,34
696,2,2,43
23,5,6,17
678,4,4,74
605,0,5,28
605,4,1,11
108,2,2,10
550,7,3,0
41,1,3,178
667,2,1,12
357,1,5,233
146,1,0,0
19,5,3,0
259,3,3,36
174,3,0,0
533,3,4,71
677,3,7,21
613,6,5,36
299,6,0,0
411,2,7,75
130,4,2,0
357,6,7,33
299,5,4,9
717,4,2,0
58,7,0,0
43,4,7,347
622,1,3,156
123,4,0,0
368,5,2,0
542,3,6,151
505,0,0,9
495,5,6,8
659,0,5,12
365,0,3,63
582,0,5,10
332,4,2,0
109,2,4,6
558,5,7,16
693,3,0,0
186,6,3,7
131,0,4,76
396,5,7,48
573,2,3,194
680,3,7,0
567,1,4,116
264,4,0,0
424,2,2,39
23,3,3,8
159,3,4,146
178,6,0,0
47,1,3,52
199,0,6,0
296,3,0,0
373,7,4,0
89,1,6,162
91,0,6,221
184,3,1,0
170,1,6,0
176,3,3,84
247,2,0,0
631,1,7,37
666,3,2,20
189,4,4,15
459,0,2,48
377,7,6,17
642,7,0,0
31,2,5,6
203,1,6,45
140,3,5,895
497,7,7,59
587,3,6,0
395,0,6,0
252,3,6,27
684,0,7,66
540,0,2,25
311,3,2,34
592,7,0,0
533,1,0,0
597,7,5,27
370,1,5,0
232,1,0,0
308,2,0,0
399,6,0,0
642,7,6,11
319,1,3,0
719,2,7,125
489,3,4,0
49,7,2,0
11,2,5,263
407,0,2,30
543,2,2,144
234,4,2,0
707,4,0,0
415,5,2,0
175,7,4,0
463,7,5,0
521,4,1,9
72,4,4,26
440,6,0,0
129,6,2,0
77,4,1,0
87,2,3,177
368,1,3,0
238,6,2,0
69,7,5,0
506,7,3,0
223,1,7,0
27,1,2,6
709,1,3,13
92,2,2,67
144,2,7,37
28,0,3,0
136,3,0,0
541,0,3,31
485,6,1,0
76,5,4,0
147,5,1,0
381,1,4,28
582,3,5,71
51,6,4,3
59,4,5,79
366,1,1,0
362,3,0,11
85,4,6,89
508,1,6,47
340,3,5,179
478,1,4,48
627,3,5,127
184,2,0,0
190,5,2,4
201,2,0,0
140,2,6,1348
722,5,4,59
32,3,6,40
234,0,0,5
152,2,5,18
316,4,0,0
639,3,4,67
374,6,4,7
445,3,7,8
376,1,2,39
236,7,0,0
359,7,3,0
38,5,0,0
685,7,2,0
456,0,5,77
550,2,6,1262
571,3,0,16
205,0,5,85
290,3,1,0
556,4,4,52
595,2,0,0
359,2,4,125
579,1,6,54
468,7,4,0
110,1,7,23
667,5,6,102
464,2,4,0
514,7,4,9
482,1,3,72
251,3,5,14
428,4,6,274
389,5,0,0
619,7,7,0
457,3,5,146
240,1,2,27
51,6,6,0
494,5,6,8
0,0,7,33
724,7,1,0
696,2,7,147
252,6,4,0
380,5,1,7
158,4,3,14
38,6,7,18
354,0,0,10
669,1,1,0
393,3,6,7
631,3,2,0
459,7,4,8
199,5,2,0
536,7,4,0
248,0,2,0
314,6,1,6
696,7,1,0
261,1,2,58
146,7,1,0
263,0,0,5
664,7,6,39
121,6,5,4
506,5,7,38
681,2,6,0
262,7,1,0
235,7,5,0
136,5,6,331
699,0,7,281
369,3,5,28
383,0,4,142
129,0,7,240
94,4,5,73
669,5,1,0
604,6,1,0
314,2,6,206
477,5,7,21
633,2,2,0
448,2,2,25
170,6,1,0
180,0,5,19
59,0,0,0
201,4,2,0
301,3,3,368
374,2,5,85
182,6,0,0
407,0,4,261
587,5,6,17
210,1,7,93
462,4,2,61
205,1,1,5
659,0,4,0
573,3,2,10
449,5,0,0
508,1,0,0
18,7,5,33
166,5,6,128
422,5,4,51
610,3,2,0
130,2,2,17
532,3,7,95
145,3,1,7
423,4,1,19
98,2,2,4
165,1,5,380
211,3,0,0
463,1,3,27
410,4,4,63
685,6,2,0
696,7,7,13
405,5,3,41
494,3,5,123
117,1,3,183
33,1,0,0
343,3,2,0
647,7,4,30
48,3,3,36
501,3,1,22
334,5,4,0
100,4,4,13
283,1,0,0
589,6,2,0
532,2,5,120
334,2,7,71
657,6,6,0
668,4,7,71
93,7,0,0
459,2,1,8
530,2,1,0
715,5,1,0
26,1,5,14
325,2,1,0
437,3,3,33
40,1,2,49
185,1,1,0
503,7,5,0
215,5,4,12
618,1,5,110
631,7,0,0
247,3,0,0
182,0,5,31
252,1,7,31
635,0,7,0
282,2,7,61
262,0,6,80
572,1,2,142
183,6,5,4
595,7,3,0
87,5,1,0
433,6,2,8
450,1,0,0
89,1,4,28
457,2,3,103
152,4,4,25
498,2,0,0
142,0,3,42
260,1,6,22
46,1,5,149
221,0,4,8
246,6,6,0
219,4,4,16
75,2,4,0
182,2,7,24
289,6,2,0
624,5,3,0
260,3,1,9
253,4,2,0
381,5,3,35
346,0,3,0
449,7,3,0
712,6,1,0
247,4,1,0
414,4,6,43
472,7,7,0
134,5,2,0
281,7,7,14
695,7,4,12
605,5,2,0
660,6,4,31
392,4,0,0
210,6,1,0
282,7,5,5
284,0,6,32
217,0,2,21
691,6,3,0
296,1,3,0
331,6,3,0
690,7,3,0
457,3,0,8
44,2,2,23
302,0,2,107
417,7,7,0
668,7,4,39
180,3,3,12
12,0,0,14
374,6,7,11
595,5,3,0
2,1,6,0
133,0,5,163
102,7,2,0
168,7,6,0
525,6,2,0
625,4,6,108
524,5,4,29
10,7,7,8
22,0,0,3
2,0,2,0
47,0,7,32
693,1,2,107
394,3,6,0
113,5,5,40
708,4,4,22
169,1,0,0
430,6,1,0
225,6,2,0
448,1,0,0
200,4,1,12
218,5,3,0
539,0,7,0
158,5,4,18
376,7,3,0
478,3,1,21
639,2,0,0
176,1,5,12
579,3,0,0
532,2,1,0
685,2,7,161
549,2,4,160
602,6,1,0
132,1,2,42
242,0,1,5
258,1,3,44
610,2,4,11
50,2,4,3
486,1,0,0
315,1,5,103
607,2,4,28
415,4,7,7
460,1,6,34
252,6,0,0
43,5,5,183
349,4,2,0
472,5,6,27
221,5,1,0
568,7,4,52
405,2,3,215
529,1,3,71
92,7,0,0
681,6,3,33
456,3,5,151
721,3,0,0
69,6,2,0
47,5,3,20
637,5,1,0
217,7,0,0
467,6,3,0
615,3,2,28
605,0,6,82
443,1,0,0
502,0,5,262
59,3,5,105
87,6,5,57
88,1,2,75
328,3,5,135
396,0,1,0
178,3,0,0
195,2,1,0
534,0,5,15
540,7,7,0
133,1,1,4
228,6,4,0
499,6,5,45
343,4,7,10
96,4,6,20
15,4,0,0
50,1,4,19
20,4,0,0
286,6,2,0
311,5,1,0
685,6,1,0
525,0,6,275
336,2,3,125
230,0,5,34
49,1,3,54
579,2,0,0
528,2,5,430
657,5,1,0
703,4,7,35
727,1,3,1216
173,4,7,12
223,6,7,13
624,2,6,194
636,7,2,0
311,1,3,79
492,3,5,0
222,7,0,0
187,5,0,0
713,5,4,0
398,1,7,167
623,1,7,103
400,5,3,0
663,2,6,388
671,3,2,31
672,0,5,749
14,6,7,46
439,7,3,13
201,7,3,0
543,4,4,289
72,5,1,0
353,1,4,75
269,0,2,0
594,3,5,298
198,7,1,0
269,7,7,0
337,3,2,6
188,3,7,31
386,7,3,0
670,6,4,20
17,6,1,0
552,2,5,393
597,0,5,203
533,2,7,169
394,0,2,0
525,4,1,23
368,5,7,0
412,2,2,12
465,6,6,0
249,6,0,0
336,2,7,71
435,2,7,53
434,2,6,124
144,3,4,37
445,7,7,66
523,2,7,143
174,1,1,7
279,0,0,0
187,7,3,0
70,0,0,12
508,6,4,0
151,1,1,0
220,0,4,21
413,7,1,0
399,0,3,60
67,2,5,1255
374,5,1,0
121,5,1,4
71,3,2,0
556,3,6,100
85,7,4,4
653,2,7,90
463,0,7,8
182,5,6,7
637,4,3,19
166,2,6,1376
580,6,6,0
379,1,3,68
501,4,5,81
242,1,0,0
330,2,2,36
545,6,0,0
163,5,7,117
4,1,1,0
512,2,7,0
693,4,3,95
38,4,6,68
420,2,4,24
610,4,0,0
108,3,0,0
183,0,5,27
195,7,0,0
388,0,1,0
673,1,4,21
673,4,4,86
155,3,6,110
280,2,6,14
446,7,0,0
345,5,6,0
143,3,7,31
64,4,6,292
197,7,5,0
381,7,4,17
265,2,0,0
723,3,6,3812
625,4,3,86
646,5,6,86
189,5,0,0
88,6,3,16
190,3,6,50
411,0,6,168
85,2,1,0
635,7,2,0
430,1,1,24
10,1,6,101
217,2,3,42
179,4,7,4
16,1,4,19
641,0,5,37
413,7,6,19
379,6,2,11
166,3,1,4
513,7,4,0
470,7,1,0
399,1,5,186
302,5,4,9
462,0,2,8
574,2,2,94
632,2,2,0
191,1,6,34
349,6,2,0
631,7,6,0
117,7,5,13
592,2,5,210
199,1,2,0
411,5,1,0
73,6,2,0
163,4,7,117
524,4,4,91
141,1,5,233
725,7,6,45
612,1,7,18
648,5,1,12
161,1,5,535
489,1,3,0
464,2,0,0
221,1,5,16
369,2,2,0
256,3,5,106
707,7,2,0
287,0,4,38
472,7,6,21
518,4,0,15
309,5,2,0
378,2,6,199
196,1,1,0
1,7,4,0
571,5,3,135
283,5,5,52
283,5,1,0
304,1,5,92
597,4,4,132
405,7,3,0
0,2,2,3
542,7,2,0
731,5,1,23
282,1,0,0
61,4,0,0
124,3,2,0
241,1,2,27
196,1,3,16
384,5,6,160
144,2,2,41
517,0,6,47
17,1,6,546
445,7,3,0
513,4,6,0
243,1,6,5
568,1,5,184
560,3,5,0
96,5,6,10
465,3,5,8
537,0,0,0
647,4,0,11
218,3,4,8
615,4,0,0
506,5,4,9
269,7,0,0
245,1,3,0
730,1,4,154
132,0,0,13
9,1,2,218
541,4,6,40
205,4,6,8
197,2,1,0
317,0,0,0
148,4,5,7
171,1,7,0
160,2,3,121
195,0,2,12
597,4,7,132
693,2,2,107
701,1,5,1102
580,0,3,115
358,3,5,399
197,1,7,5
195,6,5,0
216,4,3,13
376,5,1,0
302,2,1,0
598,6,5,115
96,2,3,29
55,0,2,15
330,2,6,77
442,6,4,0
369,4,5,7
587,7,6,10
59,2,2,34
206,1,0,0
451,5,2,0
78,3,4,12
416,1,3,7
117,1,4,17
605,7,5,11
9,4,3,44
236,5,6,5
204,7,6,5
212,7,4,0
370,7,0,0
706,0,5,99
227,0,4,0
596,4,6,731
219,1,3,21
632,5,2,0
69,1,2,36
572,4,0,0
432,2,6,288
104,6,0,0
318,2,1,0
692,0,1,0
719,1,5,225
509,1,7,38
576,0,6,616
58,3,5,120
558,7,4,10
32,4,6,3
724,3,3,104
120,6,5,4
89,0,3,91
141,2,7,48
308,1,2,55
718,1,5,372
516,4,5,53
627,2,3,60
342,4,2,0
557,6,3,0
155,1,5,242
540,6,7,0
544,6,5,0
526,3,3,38
705,6,0,0
130,4,7,122
493,3,2,14
395,5,7,7
425,4,3,31
310,1,6,451
247,4,4,5
515,2,5,0
665,1,7,204
514,4,6,9
318,1,1,0
708,7,5,0
